year,quarter,market,dur_stay,mode,purpose,area,Visits (000s),Spend (£m),Nights (000s),sample
2009,July-September,Canada,1-3  nights,Air,VFR,SCOTLAND,1.254423298,0.087054389,2.962263986,4
2009,July-September,Canada,1-3  nights,Air,Miscellaneous,SCOTLAND,0.091499597,0.0105225,0.091499597,1
2009,July-September,Canada,4-7  nights,Air,Holiday,SCOTLAND,1.233077198,0.351793099,4.785461962,5
2009,July-September,Canada,4-7  nights,Air,Business,SCOTLAND,1.650221013,0.718231009,8.947392046,5
2009,July-September,Canada,4-7  nights,Air,VFR,SCOTLAND,4.998085946,1.153216716,22.64375031,10
2009,July-September,Canada,8-14 nights,Air,Holiday,SCOTLAND,7.34352161,6.769704973,60.30557591,24
2009,July-September,Canada,8-14 nights,Air,Business,SCOTLAND,0.817817517,0.963128999,8.931383967,3
2009,July-September,Canada,8-14 nights,Air,VFR,SCOTLAND,9.822351247,5.818961919,110.3273402,25
2009,July-September,Canada,8-14 nights,Tunnel,Holiday,SCOTLAND,1.011070013,0.079916596,3.033220053,1
2009,July-September,Canada,15+  nights,Air,Holiday,SCOTLAND,7.968455374,6.088387117,100.8816717,21
2009,July-September,Canada,15+  nights,Air,Business,SCOTLAND,0.381816,0.067165002,0.017999999,1
2009,July-September,Canada,15+  nights,Air,VFR,SCOTLAND,11.42535175,6.393307727,174.5744234,28
2009,July-September,Canada,15+  nights,Tunnel,Holiday,SCOTLAND,0.933261991,0.490051001,13.99890041,1
2009,July-September,Mexico,15+  nights,Air,Holiday,SCOTLAND,1.048679948,0.543285012,8.38945961,1
2009,July-September,Mexico,15+  nights,Air,Study,SCOTLAND,2.083260059,0.388608009,4.166530132,1
2009,July-September,Brazil,1-3  nights,Air,Holiday,SCOTLAND,0.543699026,0.0855489,1.001729965,1
2009,July-September,Brazil,1-3  nights,Air,Business,SCOTLAND,0.520177007,0.075628698,0.584783018,1
2009,July-September,Brazil,4-7  nights,Air,Miscellaneous,SCOTLAND,0.851867974,0.163913995,2.235450029,1
2009,July-September,Brazil,8-14 nights,Air,Holiday,SCOTLAND,0.094028004,0.033399601,0.692963004,1
2009,July-September,Brazil,8-14 nights,Air,VFR,SCOTLAND,0.53985399,0.295419008,4.421919823,1
2009,July-September,Brazil,15+  nights,Air,VFR,SCOTLAND,0.672258019,0.554762006,37.93320084,1
2009,July-September,Argentina,4-7  nights,Air,Business,SCOTLAND,2.071540117,3.837409973,21.44000053,1
2009,July-September,Argentina,8-14 nights,Air,Holiday,SCOTLAND,0.649120986,0.447032988,4.07490015,1
2009,July-September,Chile,15+  nights,Air,Holiday,SCOTLAND,0.425630987,0.147980005,2.979409933,1
2009,July-September,Other Central & South America,8-14 nights,Air,Holiday,SCOTLAND,0.425630987,0.061052699,0.425630987,1
2009,July-September,Other Central & South America,8-14 nights,Air,VFR,SCOTLAND,0.616464019,0.0391616,3.698790073,1
2009,July-September,Other Central & South America,8-14 nights,Sea,Holiday,SCOTLAND,0.104667999,0.113133997,0.832755983,1
2009,July-September,Other Central & South America,15+  nights,Air,Holiday,SCOTLAND,0.616213024,0.116690002,3.69727993,1
2009,July-September,Other Central & South America,15+  nights,Air,VFR,SCOTLAND,1.531127036,0.090797581,26.92017525,2
2009,July-September,Other Central & South America,15+  nights,Tunnel,Holiday,SCOTLAND,1.280130029,0.970091999,12.73120022,1
2009,July-September,Hong Kong,1-3  nights,Air,Business,SCOTLAND,0.072439499,0.073526099,0.217317998,1
2009,July-September,Hong Kong,1-3  nights,Air,Miscellaneous,SCOTLAND,0.451238006,0.307743996,1.353710055,1
2009,July-September,Hong Kong,4-7  nights,Air,Holiday,SCOTLAND,0.399129987,0.59345299,3.119450092,1
2009,July-September,Hong Kong,8-14 nights,Air,Holiday,SCOTLAND,1.861591704,0.503024902,6.601945043,5
2009,July-September,Hong Kong,8-14 nights,Air,VFR,SCOTLAND,0.745931983,0.194214001,5.321340084,1
2009,July-September,Hong Kong,15+  nights,Air,Holiday,SCOTLAND,0.413935989,0.212225005,0.808793008,1
2009,July-September,Hong Kong,15+  nights,Air,Business,SCOTLAND,0.081560001,0.118882,1.468080044,1
2009,July-September,Hong Kong,15+  nights,Air,VFR,SCOTLAND,4.321917951,2.448449969,52.14839935,2
2009,July-September,Malaysia,1-3  nights,Air,VFR,SCOTLAND,0.45261699,0.0538036,0.913590014,1
2009,July-September,Malaysia,4-7  nights,Air,Business,SCOTLAND,0.356391996,0.200134993,2.120110035,1
2009,July-September,Malaysia,8-14 nights,Air,Business,SCOTLAND,0.356391996,0.131694004,1.060050011,1
2009,July-September,Malaysia,8-14 nights,Air,VFR,SCOTLAND,1.043250978,1.55731732,7.104142129,3
2009,July-September,Malaysia,15+  nights,Air,Holiday,SCOTLAND,3.353133857,1.496914029,21.87571955,2
2009,July-September,Malaysia,15+  nights,Air,Business,SCOTLAND,0.606732011,0.249509007,0.601556003,1
2009,July-September,Thailand,4-7  nights,Air,Holiday,SCOTLAND,0.663713992,0.111360997,0.665679991,1
2009,July-September,Thailand,4-7  nights,Air,Business,SCOTLAND,0.738020003,0.822893023,4.428120136,1
2009,July-September,Thailand,8-14 nights,Air,Holiday,SCOTLAND,1.120609999,1.125200033,5.204800129,2
2009,July-September,Thailand,15+  nights,Air,VFR,SCOTLAND,0.598363996,0.827673972,19.68869972,1
2009,July-September,Singapore,1-3  nights,Air,VFR,SCOTLAND,3.885819912,0.061316598,8.24368,1
2009,July-September,Singapore,1-3  nights,Air,Miscellaneous,SCOTLAND,0.424412012,0.345896006,1.27323997,1
2009,July-September,Singapore,4-7  nights,Air,VFR,SCOTLAND,0.396609992,0.027119501,2.944900036,1
2009,July-September,Singapore,8-14 nights,Air,Business,SCOTLAND,0.412434995,0.00515963,3.711920023,1
2009,July-September,Singapore,8-14 nights,Air,VFR,SCOTLAND,0.488963991,0.264903992,7.261300087,1
2009,July-September,Singapore,15+  nights,Air,Holiday,SCOTLAND,0.424412012,0.517385006,4.244120121,1
2009,July-September,Taiwan,4-7  nights,Air,Holiday,SCOTLAND,1.286973,0.459618986,2.551180005,2
2009,July-September,Taiwan,8-14 nights,Air,Holiday,SCOTLAND,1.284412026,0.406667016,3.222017944,2
2009,July-September,Taiwan,15+  nights,Air,Holiday,SCOTLAND,1.379860997,0.704884015,9.330290079,2
2009,July-September,Taiwan,15+  nights,Air,VFR,SCOTLAND,0.624641001,0.116704002,4.997129917,1
2009,July-September,Taiwan,15+  nights,Air,Study,SCOTLAND,0.964483976,0.978950977,24.1121006,1
2009,July-September,China,4-7  nights,Air,Holiday,SCOTLAND,0.149427995,0.059176199,0.298857003,1
2009,July-September,China,4-7  nights,Air,Business,SCOTLAND,0.746196985,0.201811001,0.662404001,1
2009,July-September,China,4-7  nights,Air,VFR,SCOTLAND,1.440179944,0.591445982,4.325049877,1
2009,July-September,China,8-14 nights,Air,Holiday,SCOTLAND,0.127856001,0.234999001,1.789980054,1
2009,July-September,China,8-14 nights,Air,VFR,SCOTLAND,0.580281019,0.00373316,1.742660046,1
2009,July-September,China,8-14 nights,Air,Miscellaneous,SCOTLAND,0.484104007,0.477364987,2.210720062,1
2009,July-September,China,15+  nights,Air,Holiday,SCOTLAND,1.415399969,1.398745941,7.048529983,2
2009,July-September,China,15+  nights,Air,VFR,SCOTLAND,1.273229212,1.33030197,31.34109056,3
2009,July-September,Indonesia,8-14 nights,Air,VFR,SCOTLAND,1.178239942,0.017391,13.78339958,1
2009,July-September,Indonesia,15+  nights,Air,VFR,SCOTLAND,0.592064977,0.0277209,1.731539965,1
2009,July-September,Other Asia,8-14 nights,Air,VFR,SCOTLAND,0.337359995,0.336944997,4.604290009,1
2009,July-September,Other Asia,15+  nights,Air,Holiday,SCOTLAND,0.325291991,0.192101002,4.554080009,1
2009,July-September,Japan,4-7  nights,Air,Holiday,SCOTLAND,7.975595176,8.022245504,48.42525041,3
2009,July-September,Japan,8-14 nights,Air,Holiday,SCOTLAND,1.230082989,1.282242633,8.395519972,2
2009,July-September,Japan,8-14 nights,Air,Business,SCOTLAND,0.497557998,0.803556979,5.473139763,1
2009,July-September,Japan,8-14 nights,Air,VFR,SCOTLAND,0.627898991,0.171638995,3.403879881,1
2009,July-September,Japan,15+  nights,Air,VFR,SCOTLAND,0.308048099,0.437038762,21.87604022,3
2009,July-September,South Korea,1-3  nights,Air,Holiday,SCOTLAND,2.661459923,0.175656006,2.661459923,1
2009,July-September,South Korea,4-7  nights,Air,Business,SCOTLAND,0.120481998,0.071766801,0.240565002,1
2009,July-September,South Korea,8-14 nights,Air,Holiday,SCOTLAND,0.953257024,0.349150002,7.43614006,1
2009,July-September,Australia,1-3  nights,Air,Holiday,SCOTLAND,0.593382984,0.1443577,0.721628979,2
2009,July-September,Australia,1-3  nights,Air,VFR,SCOTLAND,0.338494986,0.117108002,0.332985014,1
2009,July-September,Australia,4-7  nights,Air,Holiday,SCOTLAND,0.846664011,0.255907383,2.494082093,3
2009,July-September,Australia,4-7  nights,Air,Business,SCOTLAND,0.086203001,0.44954899,0.344812006,1
2009,July-September,Australia,4-7  nights,Air,VFR,SCOTLAND,3.127312988,0.605613593,8.03443718,6
2009,July-September,Australia,4-7  nights,Tunnel,Holiday,SCOTLAND,1.110509992,0.088463701,3.314359903,1
2009,July-September,Australia,4-7  nights,Tunnel,VFR,SCOTLAND,1.148579955,0.858376026,5.711470127,1
2009,July-September,Australia,8-14 nights,Air,Holiday,SCOTLAND,8.317855954,4.21630597,52.26129293,13
2009,July-September,Australia,8-14 nights,Air,Business,SCOTLAND,0.390971988,0.660825014,3.127779961,1
2009,July-September,Australia,8-14 nights,Air,VFR,SCOTLAND,2.633960038,0.526931008,9.667097837,7
2009,July-September,Australia,8-14 nights,Tunnel,Holiday,SCOTLAND,1.110509992,0.358974993,5.523940086,1
2009,July-September,Australia,15+  nights,Air,Holiday,SCOTLAND,15.90897309,13.21467217,345.3987575,31
2009,July-September,Australia,15+  nights,Air,VFR,SCOTLAND,8.633263677,4.33771118,137.3093915,23
2009,July-September,Australia,15+  nights,Air,Miscellaneous,SCOTLAND,0.742440999,0.252426207,5.848755956,2
2009,July-September,Australia,15+  nights,Sea,Holiday,SCOTLAND,1.665860057,8.846910477,232.0200043,1
2009,July-September,Australia,15+  nights,Sea,VFR,SCOTLAND,1.402060032,2.635900021,20.91570091,1
2009,July-September,Australia,15+  nights,Tunnel,Business,SCOTLAND,1.020140052,1.486610055,14.2038002,1
2009,July-September,New Zealand,1-3  nights,Air,VFR,SCOTLAND,0.087586202,0.018747799,0.172771007,1
2009,July-September,New Zealand,4-7  nights,Air,VFR,SCOTLAND,0.381996989,0.0104745,1.130280018,1
2009,July-September,New Zealand,8-14 nights,Air,Holiday,SCOTLAND,0.351698995,0.158910006,4.220389843,1
2009,July-September,New Zealand,8-14 nights,Air,VFR,SCOTLAND,3.60154599,1.254544012,24.07168043,4
2009,July-September,New Zealand,15+  nights,Air,Holiday,SCOTLAND,1.858908378,0.579544074,28.21986681,4
2009,July-September,New Zealand,15+  nights,Air,VFR,SCOTLAND,3.88221699,2.349523623,74.50429916,9
2009,July-September,New Zealand,15+  nights,Sea,Holiday,SCOTLAND,0.585757017,0.091769896,2.912750006,1
2009,July-September,United Arab Emirates,1-3  nights,Air,Holiday,SCOTLAND,0.51600498,0.097240202,1.037909985,1
2009,July-September,United Arab Emirates,1-3  nights,Air,VFR,SCOTLAND,0.454421014,0.81892997,1.45104003,1
2009,July-September,United Arab Emirates,4-7  nights,Air,Holiday,SCOTLAND,0.085190997,0.170258,0.599748015,1
2009,July-September,United Arab Emirates,4-7  nights,Air,Business,SCOTLAND,0.445414007,0.665162027,3.062099934,1
2009,July-September,United Arab Emirates,4-7  nights,Air,VFR,SCOTLAND,1.363263041,0.554459989,9.189920187,3
2009,July-September,United Arab Emirates,8-14 nights,Air,Holiday,SCOTLAND,0.819197983,0.995567992,4.509206176,2
2009,July-September,United Arab Emirates,8-14 nights,Air,Business,SCOTLAND,0.445414007,0.602886021,4.811870098,1
2009,July-September,United Arab Emirates,8-14 nights,Air,VFR,SCOTLAND,3.034645282,4.270594075,34.72315049,5
2009,July-September,United Arab Emirates,15+  nights,Air,Holiday,SCOTLAND,2.984971046,3.68951375,53.10325956,7
2009,July-September,United Arab Emirates,15+  nights,Air,VFR,SCOTLAND,2.138376057,1.289392889,76.674582,5
2009,July-September,Saudi Arabia,15+  nights,Air,Holiday,SCOTLAND,0.361372992,0.182653001,7.874039888,3
2009,July-September,Saudi Arabia,15+  nights,Air,Business,SCOTLAND,1.150939941,0.484429985,3.452810049,1
2009,July-September,Bahrain,4-7  nights,Air,Holiday,SCOTLAND,0.072511896,0.0297589,0.290048003,1
2009,July-September,Bahrain,15+  nights,Air,Holiday,SCOTLAND,0.637039989,0.291484103,3.908620119,2
2009,July-September,Bahrain,15+  nights,Air,VFR,SCOTLAND,0.556402981,0.175266996,11.1281004,1
2009,July-September,Kuwait,4-7  nights,Air,VFR,SCOTLAND,0.538103998,0.358740985,1.076210022,1
2009,July-September,Kuwait,8-14 nights,Air,Business,SCOTLAND,0.0933927,0.094793603,0.747142017,1
2009,July-September,Kuwait,15+  nights,Air,Holiday,SCOTLAND,0.574918985,0.112586997,2.277029991,1
2009,July-September,Kuwait,15+  nights,Air,VFR,SCOTLAND,0.502961993,0.510506988,7.544429779,1
2009,July-September,Oman,15+  nights,Air,VFR,SCOTLAND,0.652446017,0.00978669,17.77912033,2
2009,July-September,Oman,15+  nights,Sea,Holiday,SCOTLAND,0.203803003,0.351292998,2.726300001,1
2009,July-September,Qatar,4-7  nights,Air,Holiday,SCOTLAND,0.453328013,0.129941002,2.61826992,1
2009,July-September,Qatar,4-7  nights,Air,VFR,SCOTLAND,0.083877899,0.101911999,0.419389009,1
2009,July-September,Qatar,4-7  nights,Sea,VFR,SCOTLAND,0.082892299,0.016622899,0.412191987,1
2009,July-September,Qatar,15+  nights,Air,Holiday,SCOTLAND,0.952841014,0.636856392,8.310467005,3
2009,July-September,Qatar,15+  nights,Air,VFR,SCOTLAND,0.880836993,0.561102986,35.90369892,2
2009,July-September,Other Middle East,8-14 nights,Air,Holiday,SCOTLAND,0.617158785,0.148821704,2.781239986,2
2009,July-September,Egypt,4-7  nights,Air,Business,SCOTLAND,1.801360011,1.124050021,9.006819725,1
2009,July-September,Egypt,8-14 nights,Air,Holiday,SCOTLAND,0.438699007,0.241725996,2.15196991,1
2009,July-September,Egypt,15+  nights,Air,Holiday,SCOTLAND,1.269499697,1.014888488,32.71678042,4
2009,July-September,Egypt,15+  nights,Air,VFR,SCOTLAND,0.719729006,0.653608024,43.68209839,1
2009,July-September,Israel,4-7  nights,Air,Business,SCOTLAND,0.0930124,0.094565101,0.461149007,1
2009,July-September,Israel,4-7  nights,Air,VFR,SCOTLAND,0.461255997,0.078510202,1.383769989,1
2009,July-September,Israel,8-14 nights,Air,Holiday,SCOTLAND,2.782268047,1.856145471,17.32763982,5
2009,July-September,India,1-3  nights,Air,Holiday,SCOTLAND,0.477385014,0.213642001,1.375810027,1
2009,July-September,India,4-7  nights,Air,Holiday,SCOTLAND,0.477385014,0.039124802,0.917208016,1
2009,July-September,India,4-7  nights,Air,Business,SCOTLAND,0.847999007,0.209422901,2.18919605,2
2009,July-September,India,8-14 nights,Air,Holiday,SCOTLAND,4.597998947,1.732466258,22.58616018,4
2009,July-September,India,15+  nights,Air,Holiday,SCOTLAND,0.529636025,0.152374998,2.035200119,1
2009,July-September,India,15+  nights,Air,VFR,SCOTLAND,0.11908,0.252826005,15.88169956,1
2009,July-September,Pakistan,15+  nights,Air,VFR,SCOTLAND,1.376862973,0.227633277,3.636640012,3
2009,July-September,South Africa,4-7  nights,Air,Business,SCOTLAND,0.885629982,0.976816781,3.738260031,3
2009,July-September,South Africa,4-7  nights,Air,VFR,SCOTLAND,0.391854502,0.176562704,1.083990008,2
2009,July-September,South Africa,8-14 nights,Air,VFR,SCOTLAND,1.09810999,1.157505006,10.73324013,3
2009,July-September,South Africa,8-14 nights,Air,Miscellaneous,SCOTLAND,0.429888994,1.897959948,4.298890114,1
2009,July-September,South Africa,15+  nights,Air,Holiday,SCOTLAND,1.587083012,0.587753503,11.94553882,4
2009,July-September,South Africa,15+  nights,Air,VFR,SCOTLAND,5.34658695,2.401537108,94.60761058,15
2009,July-September,South Africa,15+  nights,Air,Miscellaneous,SCOTLAND,0.345885992,5.319039822,73.32790375,1
2009,July-September,South Africa,15+  nights,Sea,Holiday,SCOTLAND,1.871340036,0.074094802,3.075190067,1
2009,July-September,Other Southern Africa,1-3  nights,Air,VFR,SCOTLAND,0.376475006,0.019170601,0.894779027,1
2009,July-September,Other Southern Africa,8-14 nights,Sea,VFR,SCOTLAND,0.585757017,0.399969995,5.242939949,1
2009,July-September,Nigeria,1-3  nights,Air,VFR,SCOTLAND,0.521685004,0.149973005,1.013419986,1
2009,July-September,Nigeria,4-7  nights,Air,VFR,SCOTLAND,0.766470015,0.235106006,1.488929987,1
2009,July-September,Nigeria,8-14 nights,Air,Holiday,SCOTLAND,1.241346017,1.204087926,3.632382989,3
2009,July-September,Nigeria,8-14 nights,Air,VFR,SCOTLAND,0.577199996,0.00415774,2.803149939,1
2009,July-September,Nigeria,15+  nights,Air,Business,SCOTLAND,1.447909951,5.013070107,83.88790131,1
2009,July-September,Nigeria,15+  nights,Air,VFR,SCOTLAND,0.108034998,0.153530002,16.99920082,1
2009,July-September,Kenya,15+  nights,Air,Holiday,SCOTLAND,0.881127,3.630523086,20.75986958,2
2009,October-December,Belgium,1-3  nights,Air,VFR,SCOTLAND,1.40594995,0.133566007,2.811909914,1
2009,October-December,Belgium,1-3  nights,Tunnel,Business,SCOTLAND,0.878036022,0.176210001,0.863101006,1
2009,October-December,Belgium,4-7  nights,Air,Holiday,SCOTLAND,0.086654603,0.0272962,0.433272988,1
2009,October-December,Belgium,4-7  nights,Air,VFR,SCOTLAND,1.383680031,0.150324005,5.886650085,2
2009,October-December,Belgium,4-7  nights,Tunnel,Business,SCOTLAND,5.42625609,0.181836303,19.90098611,2
2009,October-December,Belgium,8-14 nights,Sea,Holiday,SCOTLAND,0.26146099,0.0569808,2.570899963,1
2009,October-December,Belgium,15+  nights,Sea,VFR,SCOTLAND,0.156946003,0.077719897,2.330610037,1
2009,October-December,Luxembourg,15+  nights,Tunnel,VFR,SCOTLAND,0.569719017,0.335727006,8.545780182,1
2009,October-December,France,1-3  nights,Air,Holiday,SCOTLAND,1.666509986,0.466452986,5.195300102,1
2009,October-December,France,1-3  nights,Air,Business,SCOTLAND,2.765677035,1.058458984,5.150767028,3
2009,October-December,France,1-3  nights,Air,VFR,SCOTLAND,1.101678975,0.082510912,3.084033996,5
2009,October-December,France,4-7  nights,Air,Holiday,SCOTLAND,8.393979788,4.929400086,42.90410042,2
2009,October-December,France,4-7  nights,Air,Business,SCOTLAND,1.845452964,0.620102108,10.3404398,2
2009,October-December,France,4-7  nights,Air,VFR,SCOTLAND,6.13339597,1.49667703,26.68999207,5
2009,October-December,France,4-7  nights,Sea,Holiday,SCOTLAND,1.480690002,0.224151,2.832609892,1
2009,October-December,France,4-7  nights,Sea,VFR,SCOTLAND,3.933079958,0,15.67500019,1
2009,October-December,France,4-7  nights,Tunnel,VFR,SCOTLAND,1.214400053,0.125086993,7.259880066,1
2009,October-December,France,8-14 nights,Air,Holiday,SCOTLAND,0.839974999,0.067173801,3.491480112,1
2009,October-December,France,8-14 nights,Air,Business,SCOTLAND,0.860338986,0.0133894,8.929470062,1
2009,October-December,France,8-14 nights,Sea,Holiday,SCOTLAND,0.337924004,0.691733003,3.232310057,1
2009,October-December,France,8-14 nights,Sea,VFR,SCOTLAND,2.825680017,2.91053009,33.78469849,1
2009,October-December,France,8-14 nights,Tunnel,VFR,SCOTLAND,1.214400053,0.161486998,3.629940033,1
2009,October-December,France,15+  nights,Air,Miscellaneous,SCOTLAND,0.823206007,0.094825797,35.16590118,1
2009,October-December,France,15+  nights,Tunnel,Holiday,SCOTLAND,0.672978997,0.233228996,3.862299919,1
2009,October-December,Germany,1-3  nights,Air,Holiday,SCOTLAND,1.542760015,0.865368009,3.082590103,1
2009,October-December,Germany,1-3  nights,Air,Business,SCOTLAND,0.650899127,0.136691403,0.706233993,2
2009,October-December,Germany,1-3  nights,Air,VFR,SCOTLAND,1.905178964,0.598809289,3.727701962,2
2009,October-December,Germany,1-3  nights,Air,Miscellaneous,SCOTLAND,2.592696071,0.480915397,5.973947823,3
2009,October-December,Germany,1-3  nights,Sea,Holiday,SCOTLAND,1.059905022,0.362086605,2.872012019,7
2009,October-December,Germany,4-7  nights,Air,Holiday,SCOTLAND,7.333478168,2.902509131,37.80035323,7
2009,October-December,Germany,4-7  nights,Air,Business,SCOTLAND,0.547713108,0.249095902,2.090033054,3
2009,October-December,Germany,4-7  nights,Air,VFR,SCOTLAND,2.092661977,0.707933106,11.94707036,3
2009,October-December,Germany,4-7  nights,Air,Miscellaneous,SCOTLAND,1.428542972,0.733622,4.976319909,2
2009,October-December,Germany,4-7  nights,Sea,Holiday,SCOTLAND,0.757075012,0.336676396,3.627806008,5
2009,October-December,Germany,4-7  nights,Sea,VFR,SCOTLAND,0.436973006,0.0224462,2.31466794,2
2009,October-December,Germany,4-7  nights,Tunnel,Holiday,SCOTLAND,0.595950007,0.307718009,3.562589884,1
